Employee_ID,Question_ID,Selected_Value,Value_Order
1273,103,Global Thinking,7
1273,103,Leadership Development,8
1273,103,Transparency,9
1273,103,Safety,10
1389,101,Ambition,1
1389,101,Commitment,2
1389,101,Continuous Learning,3
1389,101,Ease With Uncertainty,4
1389,101,Fairness,5
1389,101,Global Thinking,6
1389,101,Financial Stability,7
1389,101,Open Communication,8
1389,101,Personal Growth,9
1389,101,Transparency,10
1389,102,Team Work,1
1389,102,Cost Reduction,2
1389,102,Employee Engagement,3
1389,102,Profit,4
1389,102,Financial Stability,5
1389,102,Leadership Development,6
1389,102,Vision,7
1389,102,Conflict Resolution,8
1389,102,Organisational Growth,9
1389,102,Power,10
1389,103,Brand Image,1
1389,103,Conflict Resolution,2
1389,103,Customer Satisfaction,3
1389,103,Leadership Development,4
1389,103,Long-Term Perspective,5
1389,103,Making A Difference,6
1389,103,Organisational Growth,7
1389,103,Vision,8
1389,103,Reliability,9
1389,103,Digital Connectivity,10
2058,101,Accountability,1
2058,101,Adaptability,2
2058,101,Continuous Improvement,3
2058,101,Continuous Learning,4
2058,101,Information Sharing,5
2058,101,Integrity,6
2058,101,Patience,7
2058,101,Sustainability,8
2058,101,Trust,9
2058,101,Customer Satisfaction,10
2058,102,Continuous Improvement,1
2058,102,Cost Reduction,2
2058,102,Leadership Development,3
2058,102,Brand Image,4
2058,102,Vision,5
2058,102,Profit,6
2058,102,Sustainability,7
2058,102,Short-Term Focus,8
2058,102,Mission Focus,9
2058,102,Adaptability,10
2058,103,Customer Satisfaction,1
2058,103,Sustainability,2
2058,103,Risk-Taking,3
2058,103,Conflict Resolution,4
2058,103,Long-Term Perspective,5
2058,103,Vision,6
2058,103,Patience,7
2058,103,Employee Engagement,8
2058,103,Cost Reduction,9
2058,103,Continuous Improvement,10
2821,101,Decisiveness,1
2821,101,Innovation,2
2821,101,Reliability,3
2821,101,Integrity,4
2821,101,Ethics,5
2821,101,Trust,6
2821,101,Commitment,7
2821,101,Organisational Growth,8
2821,101,Transparency,9
2821,101,Efficiency,10
2821,102,Brand Image,1
2821,102,Customer Satisfaction,2
2821,102,Long-Term Perspective,3
2821,102,Financial Stability,4
2821,102,Sustainability,5
2821,102,Global Thinking,6
2821,102,Vision,7
2821,102,Cost Reduction,8
2821,102,Quality,9
2821,102,Efficiency,10
2821,103,Making A Difference,1
2821,103,Team Work,2
2821,103,Continuous Improvement,3
2821,103,Open Communication,4
2821,103,Employee Engagement,5
2821,103,Cost Reduction,6
2821,103,Patience,7
2821,103,Accountability,8
2821,103,Sustainability,9
2821,103,Global Thinking,10
443,101,Adaptability,1
443,101,Balance (Home/Work),2
443,101,Commitment,3
443,101,Continuous Learning,4
443,101,Ethics,5
443,101,Integrity,6
443,101,Open Communication,7
443,101,Reliability,8
443,101,Team Work,9
443,101,Trust,10
443,102,Achievement,1
443,102,Brand Image,2
443,102,Cost Reduction,3
443,102,Financial Stability,4
443,102,Mission Focus,5
443,102,Organisational Growth,6
443,102,Profit,7
443,102,Quality,8
443,102,Safety,9
443,102,Vision,10
443,103,Adaptability,1
443,103,Coaching/ Mentoring,2
443,103,Compassion,3
443,103,Equality,4
443,103,Fairness,5
443,103,Open Communication,6
443,103,Recognition,7
443,103,Sustainability,8
443,103,Information Sharing,9
443,103,Team Work,10
1262,101,Team Work,1
1262,101,Excellence,2
1262,101,Commitment,3
1262,101,Financial Stability,4
1262,101,Integrity,5
1262,101,Perseverance,6
1262,101,Making A Difference,7
1262,101,Mission Focus,8
1262,101,Trust,9
1262,101,Leadership Development,10
1262,102,Brand Image,1
1262,102,Sustainability,2
1262,102,Decisiveness,3
1262,102,Excellence,4
1262,102,Integrity,5
1262,102,Leadership Development,6
1262,102,Employee Engagement,7
1262,102,Efficiency,8
1262,102,Mission Focus,9
1262,102,Making A Difference,10
1262,103,Sustainability,1
1262,103,Mission Focus,2
1262,103,Excellence,3
1262,103,Trust,4
1262,103,Leadership Development,5
1262,103,Vision,6
1262,103,Integrity,7
1262,103,Making A Difference,8
1262,103,Brand Image,9
1262,103,Employee Engagement,10
3137,101,Continuous Improvement,1
3137,101,Continuous Learning,2
3137,101,Decisiveness,3
3137,101,Innovation,4
3137,101,Accountability,5
3137,101,Long-Term Perspective,6
3137,101,Making A Difference,7
3137,101,Professional Growth,8
3137,101,Safety,9
3137,101,Vision,10
3137,102,Accountability,1
3137,102,Adaptability,2
3137,102,Coaching/ Mentoring,3
3137,102,Continuous Improvement,4
3137,102,Cost Reduction,5
3137,102,Customer Satisfaction,6
3137,102,Efficiency,7
3137,102,Innovation,8
3137,102,Profit,9
3137,102,Safety,10
3137,103,Continuous Improvement,1
3137,103,Cost Reduction,2
3137,103,Customer Satisfaction,3
3137,103,Digital Connectivity,4
3137,103,Leadership Development,5
3137,103,Profit,6
3137,103,Safety,7
3137,103,Vision,8
3137,103,Team Work,9
3137,103,Innovation,10
1319,101,Achievement,1
1319,101,Balance (Home/Work),2
1319,101,Ambition,3
1319,101,Commitment,4
1319,101,Team Work,5
1319,101,Recognition,6
1319,101,Risk-Taking,7
1319,101,Transparency,8
1319,101,Trust,9
1319,101,Safety,10
1319,102,Ambition,1
1319,102,Commitment,2
1319,102,Cost Reduction,3
1319,102,Quality,4
1319,102,Excellence,5
1319,102,Efficiency,6
1319,102,Customer Satisfaction,7
1319,102,Power,8
1319,102,Personal Growth,9
1319,102,Reliability,10
1319,103,Information Sharing,1
1319,103,Achievement,2
1319,103,Ambition,3
1319,103,Balance (Home/Work),4
1319,103,Commitment,5
1319,103,Long Hours,6
1319,103,Leadership Development,7
1319,103,Quality,8
1319,103,Profit,9
1319,103,Power,10
1235,101,Commitment,1
1235,101,Cost Reduction,2
1235,101,Continuous Improvement,3
1235,101,Customer Satisfaction,4
1235,101,Empowerment,5
1235,101,Integrity,6
1235,101,Leadership Development,7
1235,101,Long-Term Perspective,8
1235,101,Safety,9
1235,101,Vision,10
1235,102,Accountability,1
1235,102,Continuous Improvement,2
1235,102,Cost Reduction,3
1235,102,Customer Satisfaction,4
1235,102,Continuous Learning,5
1235,102,Leadership Development,6
1235,102,Long-Term Perspective,7
1235,102,Vision,8
1235,102,Safety,9
1235,102,Team Work,10
1235,103,Balance (Home/Work),1
1235,103,Brand Image,2
1235,103,Coaching/ Mentoring,3
1235,103,Continuous Improvement,4
1235,103,Empowerment,5
1235,103,Excellence,6
1235,103,Global Thinking,7
1235,103,Organisational Growth,8
1235,103,Vision,9
1235,103,Mission Focus,10
424,101,Accountability,1
424,101,Customer Satisfaction,2
424,101,Financial Stability,3
424,101,Recognition,4
424,101,Sustainability,5
424,101,Efficiency,6
424,101,Coaching/ Mentoring,7
424,101,Trust,8
424,101,Integrity,9
424,101,Commitment,10
424,102,Perseverance,1
424,102,Team Work,2
424,102,Bureaucracy,3
424,102,Integrity,4
424,102,Mission Focus,5
424,102,Continuous Improvement,6
424,102,Coaching/ Mentoring,7
424,102,Short-Term Focus,8
424,102,Cost Reduction,9
424,102,Silo Mentality,10
424,103,Customer Satisfaction,1
424,103,Long-Term Perspective,2
424,103,Perseverance,3
424,103,Innovation,4
424,103,Team Work,5
424,103,Adaptability,6
424,103,Integrity,7
424,103,Transparency,8
424,103,Continuous Learning,9
424,103,Trust,10
985,101,Reliability,1
985,101,Recognition,2
985,101,Professional Growth,3
985,101,Personal Growth,4
985,101,Long-Term Perspective,5
985,101,Innovation,6
985,101,Efficiency,7
985,101,Continuous Improvement,8
985,101,Adaptability,9
985,101,Accountability,10
985,102,Community Involvement,1
985,102,Financial Stability,2
985,102,Recognition,3
985,102,Global Thinking,4
985,102,Compassion,5
985,102,Bureaucracy,6
985,102,Hierarchy,7
985,102,Safety,8
985,102,Profit,9
985,102,Short-Term Focus,10
985,103,Brand Image,1
985,103,Customer Satisfaction,2
985,103,Information Sharing,3
985,103,Long-Term Perspective,4
985,103,Sustainability,5
985,103,Decisiveness,6
985,103,Open Communication,7
985,103,Professional Growth,8
985,103,Leadership Development,9
985,103,Coaching/ Mentoring,10
3683,101,Balance (Home/Work),1
3683,101,Coaching/ Mentoring,2
3683,101,Leadership Development,3
3683,101,Vision,4
3683,101,Professional Growth,5
3683,101,Brand Image,6
3683,101,Community Involvement,7
3683,101,Empowerment,8
3683,101,Information Sharing,9
3683,101,Perseverance,10
3683,102,Vision,1
3683,102,Trust,2
3683,102,Team Work,3
3683,102,Reliability,4
3683,102,Making A Difference,5
3683,102,Innovation,6
3683,102,Global Thinking,7
3683,102,Equality,8
3683,102,Decisiveness,9
3683,102,Perseverance,10
3683,103,Vision,1
3683,103,Profit,2
3683,103,Patience,3
3683,103,Fairness,4
3683,103,Employee Engagement,5
3683,103,Cost Reduction,6
3683,103,Commitment,7
3683,103,Blame,8
3683,103,Exploitation,9
3683,103,Job Security,10
2318,101,Accountability,1
2318,101,Achievement,2
2318,101,Adaptability,3
2318,101,Continuous Learning,4
2318,101,Employee Engagement,5
2318,101,Community Involvement,6
2318,101,Customer Satisfaction,7
2318,101,Patience,8
2318,101,Safety,9
2318,101,Team Work,10
2318,102,Accountability,1
2318,102,Achievement,2
2318,102,Ambition,3
2318,102,Blame,4
2318,102,Conflict Resolution,5
2318,102,Cost Reduction,6
2318,102,Exploitation,7
2318,102,Influence,8
2318,102,Job Security,9
2318,102,Professional Growth,10
2318,103,Brand Image,1
2318,103,Community Involvement,2
2318,103,Continuous Improvement,3
2318,103,Customer Satisfaction,4
2318,103,Employee Engagement,5
2318,103,Global Thinking,6
2318,103,Influence,7
2318,103,Making A Difference,8
2318,103,Organisational Growth,9
2318,103,Patience,10
3166,101,Accountability,1
3166,101,Commitment,2
3166,101,Continuous Improvement,3
3166,101,Continuous Learning,4
3166,101,Customer Satisfaction,5
3166,101,Efficiency,6
3166,101,Employee Engagement,7
3166,101,Ethics,8
3166,101,Quality,9
3166,101,Team Work,10
3166,102,Achievement,1
3166,102,Ambition,2
3166,102,Brand Image,3
3166,102,Continuous Improvement,4
3166,102,Customer Satisfaction,5
3166,102,Digital Connectivity,6
3166,102,Employee Engagement,7
3166,102,Financial Stability,8
3166,102,Mission Focus,9
3166,102,Safety,10
3166,103,Adaptability,1
3166,103,Ambition,2
3166,103,Brand Image,3
3166,103,Community Involvement,4
3166,103,Continuous Improvement,5
3166,103,Customer Satisfaction,6
3166,103,Digital Connectivity,7
3166,103,Employee Engagement,8
3166,103,Job Security,9
3166,103,Long-Term Perspective,10
1368,101,Accountability,1
1368,101,Brand Image,2
1368,101,Customer Satisfaction,3
1368,101,Transparency,4
1368,101,Team Work,5
1368,101,Sustainability,6
1368,101,Trust,7
1368,101,Vision,8
1368,101,Community Involvement,9
1368,101,Achievement,10
1368,102,Accountability,1
1368,102,Brand Image,2
1368,102,Community Involvement,3
1368,102,Customer Satisfaction,4
1368,102,Sustainability,5
1368,102,Team Work,6
1368,102,Transparency,7
1368,102,Trust,8
1368,102,Vision,9
1368,102,Well-Being (Physical/ Emotional/ Mental/ Spiritual),10
1368,103,Accountability,1
1368,103,Brand Image,2
1368,103,Community Involvement,3
1368,103,Customer Satisfaction,4
1368,103,Sustainability,5
1368,103,Team Work,6
1368,103,Transparency,7
1368,103,Trust,8
1368,103,Vision,9
1368,103,Well-Being (Physical/ Emotional/ Mental/ Spiritual),10
361,101,Accountability,1
361,101,Brand Image,2
361,101,Community Involvement,3
361,101,Customer Satisfaction,4
361,101,Decisiveness,5
361,101,Sustainability,6
361,101,Team Work,7
361,101,Quality,8
361,101,Integrity,9
361,101,Making A Difference,10
361,102,Profit,1
361,102,Short-Term Focus,2
361,102,Trust,3
361,102,Team Work,4
361,102,Cost Reduction,5
361,102,Long Hours,6
361,102,Continuous Improvement,7
361,102,Transparency,8
361,102,Digital Connectivity,9
361,102,Empowerment,10
361,103,Accountability,1
361,103,Brand Image,2
361,103,Leadership Development,3
361,103,Team Work,4
361,103,Sustainability,5
361,103,Long-Term Perspective,6
361,103,Ease With Uncertainty,7
361,103,Short-Term Focus,8
361,103,Customer Satisfaction,9
361,103,Information Sharing,10
672,101,Adaptability,1
672,101,Ambition,2
672,101,Achievement,3
672,101,Accountability,4
672,101,Coaching/ Mentoring,5
672,101,Continuous Learning,6
672,101,Efficiency,7
672,101,Ethics,8
672,101,Influence,9
672,101,Integrity,10
672,102,Balance (Home/Work),1
672,102,Brand Image,2
672,102,Community Involvement,3
672,102,Ambition,4
672,102,Cost Reduction,5
672,102,Continuous Improvement,6
672,102,Excellence,7
672,102,Global Thinking,8
672,102,Integrity,9
672,102,Quality,10
672,103,Profit,1
672,103,Transparency,2
672,103,Trust,3
672,103,Team Work,4
672,103,Leadership Development,5
672,103,Organisational Growth,6
672,103,Mission Focus,7
672,103,Global Thinking,8
672,103,Empowerment,9
672,103,Excellence,10
775,101,Adaptability,1
775,101,Change Averse,2
775,101,Compassion,3
775,101,Customer Satisfaction,4
775,101,Excellence,5
775,101,Financial Stability,6
775,101,Integrity,7
775,101,Making A Difference,8
775,101,Professional Growth,9
775,101,Recognition,10
775,102,Accountability,1
775,102,Change Averse,2
775,102,Continuous Improvement,3
775,102,Customer Satisfaction,4
775,102,Excellence,5
775,102,Financial Stability,6
775,102,Innovation,7
775,102,Making A Difference,8
775,102,Professional Growth,9
775,102,Recognition,10
775,103,Accountability,1
775,103,Change Averse,2
775,103,Commitment,3
775,103,Continuous Improvement,4
775,103,Customer Satisfaction,5
775,103,Excellence,6
775,103,Financial Stability,7
775,103,Integrity,8
775,103,Making A Difference,9
775,103,Professional Growth,10
736,101,Accountability,1
736,101,Decisiveness,2
736,101,Recognition,3
736,101,Team Work,4
736,101,Integrity,5
736,101,Transparency,6
736,101,Continuous Improvement,7
736,101,Trust,8
736,101,Leadership Development,9
736,101,Commitment,10
736,102,Accountability,1
736,102,Information Sharing,2
736,102,Achievement,3
736,102,Decisiveness,4
736,102,Integrity,5
736,102,Conflict Resolution,6
736,102,Excellence,7
736,102,Trust,8
736,102,Continuous Learning,9
736,102,Commitment,10
736,103,Brand Image,1
736,103,Financial Stability,2
736,103,Compassion,3
736,103,Reliability,4
736,103,Adaptability,5
736,103,Integrity,6
736,103,Excellence,7
736,103,Safety,8
736,103,Organisational Growth,9
736,103,Quality,10
327,101,Accountability,1
327,101,Adaptability,2
327,101,Balance (Home/Work),3
327,101,Continuous Improvement,4
327,101,Continuous Learning,5
327,101,Cost Reduction,6
327,101,Ethics,7
327,101,Excellence,8
327,101,Integrity,9
327,101,Job Security,10
327,102,Cost Reduction,1
327,102,Customer Satisfaction,2
327,102,Bullying,3
327,102,Quality,4
327,102,Recognition,5
327,102,Short-Term Focus,6
327,102,Innovation,7
327,102,Financial Stability,8
327,102,Digital Connectivity,9
327,102,Team Work,10
327,103,Financial Stability,1
327,103,Customer Satisfaction,2
327,103,Excellence,3
327,103,Job Security,4
327,103,Professional Growth,5
327,103,Long-Term Perspective,6
327,103,Sustainability,7
327,103,Vision,8
327,103,Cost Reduction,9
327,103,Decisiveness,10
3688,101,Personal Growth,1
3688,101,Mission Focus,2
3688,101,Organisational Growth,3
3688,101,Patience,4
3688,101,Ethics,5
3688,101,Continuous Improvement,6
3688,101,Continuous Learning,7
3688,101,Commitment,8
3688,101,Cost Reduction,9
3688,101,Fairness,10
3688,102,Recognition,1
3688,102,Quality,2
3688,102,Safety,3
3688,102,Trust,4
3688,102,Transparency,5
3688,102,Team Work,6
3688,102,Making A Difference,7
3688,102,Long-Term Perspective,8
3688,102,Global Thinking,9
3688,102,Excellence,10
3688,103,Adaptability,1
3688,103,Coaching/ Mentoring,2
3688,103,Bureaucracy,3
3688,103,Ease With Uncertainty,4
3688,103,Efficiency,5
3688,103,Employee Engagement,6
3688,103,Customer Satisfaction,7
3688,103,Accountability,8
3688,103,Influence,9
3688,103,Leadership Development,10
2518,101,Adaptability,1
2518,101,Coaching/ Mentoring,2
2518,101,Continuous Learning,3
2518,101,Ethics,4
2518,101,Excellence,5
2518,101,Global Thinking,6
2518,101,Innovation,7
2518,101,Trust,8
2518,101,Transparency,9
2518,101,Accountability,10
2518,102,Bureaucracy,1
2518,102,Change Averse,2
2518,102,Exploitation,3
2518,102,Short-Term Focus,4
2518,102,Silo Mentality,5
2518,102,Digital Connectivity,6
2518,102,Blame,7
2518,102,Information Hoarding,8
2518,102,Brand Image,9
2518,102,Sustainability,10
2518,103,Continuous Improvement,1
2518,103,Compassion,2
2518,103,Community Involvement,3
2518,103,Decisiveness,4
2518,103,Ethics,5
2518,103,Excellence,6
2518,103,Inclusiveness,7
2518,103,Open Communication,8
2518,103,Long-Term Perspective,9
2518,103,Leadership Development,10
2266,101,Accountability,1
2266,101,Achievement,2
2266,101,Adaptability,3
2266,101,Commitment,4
2266,101,Empowerment,5
2266,101,Continuous Learning,6
2266,101,Ambition,7
2266,101,Ethics,8
2266,101,Global Thinking,9
2266,101,Information Sharing,10
2266,102,Achievement,1
2266,102,Ambition,2
2266,102,Blame,3
2266,102,Bureaucracy,4
2266,102,Cost Reduction,5
2266,102,Influence,6
2266,102,Job Security,7
2266,102,Power,8
2266,102,Personal Growth,9
2266,102,Short-Term Focus,10
2266,103,Accountability,1
2266,103,Achievement,2
2266,103,Brand Image,3
2266,103,Commitment,4
2266,103,Continuous Learning,5
2266,103,Coaching/ Mentoring,6
2266,103,Cost Reduction,7
2266,103,Customer Satisfaction,8
2266,103,Empowerment,9
2266,103,Organisational Growth,10
2434,101,Compassion,1
2434,101,Adaptability,2
2434,101,Global Thinking,3
2434,101,Innovation,4
2434,101,Team Work,5
2434,101,Cost Reduction,6
2434,101,Patience,7
2434,101,Ethics,8
2434,101,Customer Satisfaction,9
2434,101,Continuous Learning,10
2434,102,Customer Satisfaction,1
2434,102,Brand Image,2
2434,102,Innovation,3
2434,102,Mission Focus,4
2434,102,Safety,5
2434,102,Vision,6
2434,102,Cost Reduction,7
2434,102,Quality,8
2434,102,Team Work,9
2434,102,Achievement,10
2434,103,Accountability,1
2434,103,Customer Satisfaction,2
2434,103,Financial Stability,3
2434,103,Sustainability,4
2434,103,Global Thinking,5
2434,103,Team Work,6
2434,103,Continuous Improvement,7
2434,103,Organisational Growth,8
2434,103,Vision,9
2434,103,Quality,10
478,101,Balance (Home/Work),1
478,101,Innovation,2
478,101,Excellence,3
478,101,Safety,4
478,101,Patience,5
478,101,Efficiency,6
478,101,Leadership Development,7
478,101,Organisational Growth,8
478,101,Team Work,9
478,101,Continuous Learning,10
478,102,Safety,1
478,102,Silo Mentality,2
478,102,Short-Term Focus,3
478,102,Job Security,4
478,102,Influence,5
478,102,Efficiency,6
478,102,Ease With Uncertainty,7
478,102,Digital Connectivity,8
478,102,Continuous Improvement,9
478,102,Blame,10
478,103,Achievement,1
478,103,Customer Satisfaction,2
478,103,Equality,3
478,103,Excellence,4
478,103,Information Sharing,5
478,103,Hierarchy,6
478,103,Power,7
478,103,Recognition,8
478,103,Safety,9
478,103,Transparency,10
2914,101,Accountability,1
2914,101,Achievement,2
2914,101,Ambition,3
2914,101,Adaptability,4
